city_id,city_name,extract_date,temperature(°C),sunrise_local_hour,sunset_local_hour,humidity(%),wind(m/s),rain(mm),cloud(%),snowfall(mm),daily_score(/10)
6077243,montréal,2023-08-17,22.4,05:57:00,19:59:00,84,3.53,1.6,30,0.0,6.5
6077243,montréal,2023-08-18,20.6,05:58:00,19:57:00,79,5.46,19.5,50,0.0,5.75
6077243,montréal,2023-08-19,17.3,06:00:00,19:56:00,82,4.91,5.5,96,0.0,2.5
6077243,montréal,2023-08-20,20.6,06:01:00,19:54:00,74,5.19,0.3,58,0.0,6.75
6077243,montréal,2023-08-21,19.9,06:02:00,19:52:00,68,3.24,0.1,85,0.0,6.25
6077243,montréal,2023-08-22,18.1,06:03:00,19:50:00,70,1.94,0.1,41,0.0,7.0
6077243,montréal,2023-08-23,19.9,06:04:00,19:49:00,70,2.17,0.0,25,0.0,8.0
6077243,montréal,2023-08-24,19.3,06:06:00,19:47:00,77,3.5,4.3,51,0.0,5.0
6077243,montréal,2023-08-25,18.3,06:07:00,19:45:00,90,2.69,2.6,94,0.0,4.75
6077243,montréal,2023-08-26,19.3,06:08:00,19:44:00,86,2.21,7.9,80,0.0,4.25
6077243,montréal,2023-08-27,18.1,06:09:00,19:42:00,76,2.46,0.7,25,0.0,7.0
6077243,montréal,2023-08-28,18.9,06:10:00,19:40:00,78,1.49,0.3,33,0.0,7.0
6077243,montréal,2023-08-29,19.8,06:12:00,19:38:00,85,2.08,1.5,36,0.0,5.75
6077243,montréal,2023-08-30,18.8,06:13:00,19:36:00,84,3.22,14.5,67,0.0,4.25
6077243,montréal,2023-08-31,15.8,06:14:00,19:34:00,62,3.11,0.0,23,0.0,7.0
6077243,montréal,2023-09-01,17.4,06:15:00,19:33:00,76,2.63,0.0,1,0.0,6.75
6077243,montréal,2023-09-02,19.7,06:17:00,19:31:00,75,4.37,0.0,64,0.0,7.0
6077243,montréal,2023-09-03,22.4,06:18:00,19:29:00,78,4.27,0.0,43,0.0,8.75
6077243,montréal,2023-09-04,23.6,06:19:00,19:27:00,82,2.39,0.0,44,0.0,8.5
6077243,montréal,2023-09-05,24.9,06:20:00,19:25:00,84,1.9,0.0,4,0.0,8.5
6077243,montréal,2023-09-06,26.0,06:21:00,19:23:00,80,2.74,0.0,4,0.0,8.5
6077243,montréal,2023-09-07,24.7,06:23:00,19:21:00,83,3.75,1.0,45,0.0,6.5
6077243,montréal,2023-09-08,22.4,06:24:00,19:19:00,84,3.87,14.3,75,0.0,5.0
6077243,montréal,2023-09-09,18.6,06:25:00,19:17:00,72,2.86,0.0,89,0.0,7.0
6077243,montréal,2023-09-10,17.2,06:26:00,19:15:00,88,3.2,23.2,95,0.0,2.5
6077243,montréal,2023-09-11,17.5,06:28:00,19:14:00,82,2.37,0.0,57,0.0,5.5
6077243,montréal,2023-09-12,17.8,06:29:00,19:12:00,87,2.11,0.1,82,0.0,4.0
6077243,montréal,2023-09-13,19.4,06:30:00,19:10:00,83,2.94,14.5,68,0.0,4.75
6077243,montréal,2023-09-14,15.3,06:31:00,19:08:00,76,4.16,0.2,51,0.0,4.75
6077243,montréal,2023-09-15,15.5,06:32:00,19:06:00,73,1.27,0.0,34,0.0,6.75
6077243,montréal,2023-09-16,17.1,06:34:00,19:04:00,67,3.38,0.0,78,0.0,6.0
6077243,montréal,2023-09-17,17.1,06:35:00,19:02:00,77,2.83,0.0,67,0.0,6.25
6077243,montréal,2023-09-18,17.1,06:36:00,19:00:00,85,1.84,1.0,89,0.0,3.5
6077243,montréal,2023-09-19,15.7,06:37:00,18:58:00,90,3.82,15.0,94,0.0,2.5
6077243,montréal,2023-09-20,15.3,06:39:00,18:56:00,71,3.72,0.0,26,0.0,6.25
6077243,montréal,2023-09-21,14.8,06:40:00,18:54:00,76,1.96,0.0,2,0.0,6.75
6077243,montréal,2023-09-22,16.2,06:41:00,18:52:00,77,1.52,0.0,13,0.0,6.75
6077243,montréal,2023-09-23,16.2,06:42:00,18:50:00,82,1.68,0.0,100,0.0,5.0
6077243,montréal,2023-09-24,17.0,06:43:00,18:48:00,78,3.48,0.0,47,0.0,6.25
6077243,montréal,2023-09-25,15.0,06:45:00,18:47:00,68,5.54,0.0,0,0.0,6.5
6077243,montréal,2023-09-26,13.0,06:46:00,18:45:00,74,3.45,0.0,46,0.0,6.25
6077243,montréal,2023-09-27,12.9,06:47:00,18:43:00,78,2.33,0.0,80,0.0,5.75
6077243,montréal,2023-09-28,14.2,06:48:00,18:41:00,82,2.12,0.0,23,0.0,6.0
6077243,montréal,2023-09-29,14.7,06:50:00,18:39:00,83,1.96,0.0,98,0.0,5.0
6077243,montréal,2023-09-30,15.4,06:51:00,18:37:00,82,1.52,0.0,24,0.0,6.0
6077243,montréal,2023-10-01,17.2,06:52:00,18:35:00,79,2.05,0.0,12,0.0,6.75
6077243,montréal,2023-10-02,15.8,06:53:00,18:33:00,72,1.9,0.0,52,0.0,6.25
6077243,montréal,2023-10-03,20.2,06:55:00,18:31:00,79,3.87,0.0,50,0.0,8.25
6077243,montréal,2023-10-04,20.6,06:56:00,18:29:00,79,2.69,0.0,8,0.0,9.25
6077243,montréal,2023-10-05,21.5,06:57:00,18:27:00,70,3.66,0.0,74,0.0,8.25
6077243,montréal,2023-10-06,19.4,06:59:00,18:26:00,78,4.75,20.8,100,0.0,4.5
6077243,montréal,2023-10-07,15.5,07:00:00,18:24:00,95,3.72,59.6,97,0.0,2.5
6077243,montréal,2023-10-08,11.3,07:01:00,18:22:00,79,6.58,13.4,78,0.0,2.75
6077243,montréal,2023-10-09,10.1,07:02:00,18:20:00,74,4.57,3.3,96,0.0,3.25
6077243,montréal,2023-10-10,10.1,07:04:00,18:18:00,74,2.83,1.6,87,0.0,4.25
6077243,montréal,2023-10-11,10.1,07:05:00,18:16:00,89,2.57,5.0,85,0.0,3.0
6077243,montréal,2023-10-12,10.3,07:06:00,18:15:00,76,3.65,3.3,43,0.0,4.25
6077243,montréal,2023-10-13,10.9,07:08:00,18:13:00,70,4.11,0.3,30,0.0,5.25
6077243,montréal,2023-10-14,10.7,07:09:00,18:11:00,75,2.34,0.3,25,0.0,5.75
6077243,montréal,2023-10-15,10.0,07:10:00,18:09:00,78,2.99,1.4,70,0.0,4.75
6077243,montréal,2023-10-16,11.5,07:12:00,18:07:00,76,3.82,0.3,82,0.0,4.25
6077243,montréal,2023-10-17,11.1,07:13:00,18:06:00,77,1.94,0.0,86,0.0,5.75
6077243,montréal,2023-10-18,11.1,07:14:00,18:04:00,81,2.78,0.0,61,0.0,5.5
6077243,montréal,2023-10-19,12.3,07:16:00,18:02:00,72,2.73,0.0,80,0.0,5.75
6077243,montréal,2023-10-20,13.9,07:17:00,18:00:00,77,5.27,0.2,63,0.0,4.25
6077243,montréal,2023-10-21,12.6,07:18:00,17:59:00,96,2.98,18.0,100,0.0,3.0
6077243,montréal,2023-10-22,7.5,07:20:00,17:57:00,95,5.22,15.1,100,0.0,2.0
6077243,montréal,2023-10-23,8.7,07:21:00,17:55:00,80,3.08,1.1,66,0.0,3.5
6077243,montréal,2023-10-24,8.6,07:22:00,17:54:00,81,2.25,0.1,95,0.0,4.0
6077243,montréal,2023-10-25,14.8,07:24:00,17:52:00,77,4.58,9.0,92,0.0,3.25
6077243,montréal,2023-10-26,16.0,07:25:00,17:51:00,82,3.37,7.1,100,0.0,2.5
6077243,montréal,2023-10-27,17.3,07:27:00,17:49:00,87,4.43,2.4,84,0.0,3.0
6077243,montréal,2023-10-28,14.0,07:28:00,17:48:00,73,5.39,2.0,48,0.0,4.25
6077243,montréal,2023-10-29,5.1,07:29:00,17:46:00,65,1.61,0.2,100,0.0,5.5
6077243,montréal,2023-10-30,3.6,07:31:00,17:45:00,81,3.94,2.7,86,0.36,2.5
6077243,montréal,2023-10-31,1.3,07:32:00,17:43:00,68,2.96,0.0,12,0.0,7.5
6077243,montréal,2023-11-01,-0.3,07:34:00,17:42:00,64,3.22,0.0,54,0.04,6.0
6077243,montréal,2023-11-02,3.3,07:35:00,17:40:00,68,4.35,0.0,44,0.0,7.0
6077243,montréal,2023-11-03,7.9,07:36:00,17:39:00,55,4.67,0.0,98,0.0,6.0
6077243,montréal,2023-11-04,7.7,07:38:00,17:37:00,73,3.26,1.4,46,0.0,4.0
6077243,montréal,2023-11-05,3.5,07:39:00,17:36:00,69,2.44,0.0,78,0.0,5.75
6077243,montréal,2023-11-06,1.6,07:41:00,17:35:00,70,3.12,0.6,97,0.0,3.5
6077243,montréal,2023-11-07,6.5,07:42:00,17:33:00,79,6.23,9.7,100,0.0,2.0
6077243,montréal,2023-11-08,0.8,07:43:00,17:32:00,55,4.3,0.0,70,0.0,5.75
6077243,montréal,2023-11-09,0.7,07:45:00,17:31:00,77,3.19,0.2,96,0.32,3.0
6077243,montréal,2023-11-10,4.5,07:46:00,17:30:00,77,5.22,0.3,47,0.0,4.0
6077243,montréal,2023-11-11,0.2,07:48:00,17:28:00,66,3.4,0.0,25,0.0,6.25
6077243,montréal,2023-11-12,-0.6,07:49:00,17:27:00,68,1.86,0.0,46,0.0,6.75
6077243,montréal,2023-11-13,-0.6,07:50:00,17:26:00,75,2.1,0.0,58,0.04,5.0
6077243,montréal,2023-11-14,1.0,07:52:00,17:25:00,82,2.55,0.0,96,0.0,4.25
6077243,montréal,2023-11-15,3.2,07:53:00,17:24:00,80,2.92,0.2,76,0.0,3.25
6077243,montréal,2023-11-16,4.7,07:54:00,17:23:00,83,2.73,0.0,48,0.0,5.25
6077243,montréal,2023-11-17,8.6,07:56:00,17:22:00,78,5.26,5.9,99,0.0,2.0
6077243,montréal,2023-11-18,1.3,07:57:00,17:21:00,77,3.04,0.0,50,0.01,4.5
6077243,montréal,2023-11-19,2.0,07:58:00,17:20:00,69,4.9,0.0,50,0.01,5.25
6077243,montréal,2023-11-20,-2.9,08:00:00,17:19:00,61,2.54,0.0,7,0.0,6.75
6077243,montréal,2023-11-21,-1.7,08:01:00,17:18:00,62,3.2,3.3,68,0.11,3.25
6077243,montréal,2023-11-22,1.7,08:02:00,17:18:00,95,3.44,3.6,100,0.73,1.25
6077243,montréal,2023-11-23,1.7,08:04:00,17:17:00,91,3.15,0.7,90,0.0,2.75
6077243,montréal,2023-11-24,-4.6,08:05:00,17:16:00,61,4.82,0.0,26,0.0,6.25
6077243,montréal,2023-11-25,-2.6,08:06:00,17:16:00,65,4.23,0.0,50,0.0,5.75
6077243,montréal,2023-11-26,1.4,08:08:00,17:15:00,71,3.79,0.2,89,0.0,3.5
6077243,montréal,2023-11-27,2.2,08:09:00,17:14:00,88,5.28,8.1,72,0.39,1.25
6077243,montréal,2023-11-28,-2.6,08:10:00,17:14:00,64,5.79,0.0,71,0.0,5.25
6077243,montréal,2023-11-29,-3.4,08:11:00,17:13:00,59,4.67,0.0,72,0.0,5.75
6077243,montréal,2023-11-30,1.9,08:13:00,17:13:00,70,4.63,0.0,89,0.02,4.0
6077243,montréal,2023-12-01,5.3,08:14:00,17:12:00,85,2.58,5.0,91,0.0,2.25
6077243,montréal,2023-12-02,1.3,08:15:00,17:12:00,90,3.5,2.2,100,0.19,1.75
6077243,montréal,2023-12-03,-0.6,08:16:00,17:11:00,87,4.85,2.5,100,1.39,1.75
6077243,montréal,2023-12-04,-1.9,08:17:00,17:11:00,91,4.71,0.3,100,1.83,2.25
6077243,montréal,2023-12-05,-7.4,08:18:00,17:11:00,83,2.48,0.0,99,0.03,3.75
6077243,montréal,2023-12-06,-12.8,08:19:00,17:11:00,80,2.18,0.0,34,0.0,5.25
6077243,montréal,2023-12-07,-13.9,08:20:00,17:11:00,83,2.13,0.0,94,0.0,4.25
6077243,montréal,2023-12-08,-8.8,08:21:00,17:10:00,83,2.77,0.0,81,0.0,4.25
6077243,montréal,2023-12-09,-0.3,08:22:00,17:10:00,88,3.45,0.0,100,0.0,3.75
6077243,montréal,2023-12-10,3.4,08:23:00,17:10:00,95,3.94,8.9,100,0.0,1.75
6077243,montréal,2023-12-11,0.2,08:24:00,17:10:00,93,2.95,6.0,99,0.54,1.75
6077243,montréal,2023-12-12,-0.7,08:25:00,17:10:00,70,4.57,0.4,69,0.03,3.5
6077243,montréal,2023-12-13,-2.7,08:26:00,17:11:00,62,5.12,0.0,18,0.01,5.25
6077243,montréal,2023-12-14,-3.7,08:26:00,17:11:00,67,3.83,0.0,36,0.0,6.25
6077243,montréal,2023-12-15,3.6,08:27:00,17:11:00,82,5.64,0.0,55,0.0,3.75
6077243,montréal,2023-12-16,-0.7,08:28:00,17:11:00,71,3.17,0.0,64,0.0,5.0
6077243,montréal,2023-12-17,4.2,08:29:00,17:11:00,76,6.1,5.0,100,0.0,2.0
6077243,montréal,2023-12-18,5.9,08:29:00,17:12:00,98,5.61,48.8,98,0.0,1.25
6077243,montréal,2023-12-19,-0.1,08:30:00,17:12:00,81,4.11,0.6,66,0.03,2.75
6077243,montréal,2023-12-20,-2.9,08:31:00,17:13:00,77,2.52,0.0,40,0.0,6.0
6077243,montréal,2023-12-21,-6.7,08:31:00,17:13:00,57,3.58,0.0,3,0.0,6.25
6077243,montréal,2023-12-22,-8.3,08:32:00,17:13:00,64,1.66,0.0,17,0.0,6.75
6077243,montréal,2023-12-23,-4.3,08:32:00,17:14:00,66,1.97,0.0,99,0.0,5.75
6077243,montréal,2023-12-24,0.2,08:32:00,17:15:00,79,1.81,0.0,96,0.0,5.0
6077243,montréal,2023-12-25,1.8,08:33:00,17:15:00,90,1.18,0.0,85,0.0,4.25
6077243,montréal,2023-12-26,2.5,08:33:00,17:16:00,96,1.46,0.2,100,0.0,3.25
6077243,montréal,2023-12-27,1.8,08:33:00,17:16:00,97,3.79,1.6,100,0.0,2.25
6077243,montréal,2023-12-28,1.6,08:33:00,17:17:00,94,4.29,2.9,100,0.0,2.25
6077243,montréal,2023-12-29,0.7,08:34:00,17:18:00,98,2.24,3.8,100,0.46,1.75
6077243,montréal,2023-12-30,-0.3,08:34:00,17:19:00,86,2.11,0.0,98,0.01,3.75
6077243,montréal,2023-12-31,-4.2,08:34:00,17:20:00,62,2.57,0.0,94,0.0,5.75
6077243,montréal,2024-01-01,-6.2,08:34:00,17:21:00,64,2.37,0.0,63,0.0,6.25
6077243,montréal,2024-01-02,-2.6,08:34:00,17:22:00,73,5.06,0.0,64,0.0,4.5
6077243,montréal,2024-01-03,0.0,08:34:00,17:23:00,84,3.91,0.0,98,0.0,3.75
6077243,montréal,2024-01-04,-4.6,08:34:00,17:24:00,64,4.72,0.0,40,0.09,5.75
6077243,montréal,2024-01-05,-7.9,08:34:00,17:25:00,63,3.34,0.0,48,0.0,6.25
6077243,montréal,2024-01-06,-8.0,08:34:00,17:26:00,61,4.55,0.0,83,0.11,4.75
6077243,montréal,2024-01-07,-6.0,08:34:00,17:27:00,85,4.15,0.0,100,1.31,3.25
6077243,montréal,2024-01-08,-6.1,08:33:00,17:28:00,84,2.97,0.0,70,0.0,4.75
6077243,montréal,2024-01-09,-5.7,08:33:00,17:29:00,86,4.12,0.0,100,1.02,3.25
6077243,montréal,2024-01-10,2.2,08:33:00,17:30:00,87,5.79,7.6,84,0.21,0.75
6077243,montréal,2024-01-11,-5.6,08:32:00,17:31:00,81,4.27,0.0,91,0.15,3.25
6077243,montréal,2024-01-12,-8.2,08:32:00,17:32:00,78,2.46,0.0,54,0.0,5.5
6077243,montréal,2024-01-13,-0.3,08:31:00,17:34:00,84,5.99,4.4,96,0.59,0.75
6077243,montréal,2024-01-14,-4.0,08:31:00,17:35:00,76,6.39,0.0,72,0.13,4.0
6077243,montréal,2024-01-15,-7.1,08:30:00,17:36:00,77,4.32,0.0,79,0.05,4.0
6077243,montréal,2024-01-16,-7.8,08:30:00,17:37:00,80,2.02,0.0,92,0.25,3.75
6077243,montréal,2024-01-17,-11.7,08:29:00,17:39:00,78,4.07,0.0,49,0.0,5.5
6077243,montréal,2024-01-18,-11.6,08:28:00,17:40:00,79,3.22,0.0,49,0.0,5.5
6077243,montréal,2024-01-19,-17.4,08:28:00,17:41:00,72,2.66,0.0,72,0.0,5.5
6077243,montréal,2024-01-20,-14.6,08:27:00,17:43:00,75,4.29,0.0,92,0.01,4.0
6077243,montréal,2024-01-21,-14.0,08:26:00,17:44:00,75,4.36,0.0,14,0.0,5.5
6077243,montréal,2024-01-22,-5.6,08:25:00,17:45:00,80,5.55,0.0,87,0.09,2.75
6077243,montréal,2024-01-23,-4.8,08:24:00,17:47:00,78,4.27,0.0,100,0.0,4.5
6077243,montréal,2024-01-24,-9.1,08:24:00,17:48:00,86,3.33,0.8,100,0.22,2.25
6077243,montréal,2024-01-25,-2.1,08:23:00,17:50:00,89,1.59,4.6,66,0.02,2.25
6077243,montréal,2024-01-26,-1.0,08:22:00,17:51:00,94,3.64,2.3,100,0.8,1.75
6077243,montréal,2024-01-27,-0.8,08:21:00,17:52:00,91,2.06,0.0,100,0.0,4.25
6077243,montréal,2024-01-28,-1.0,08:20:00,17:54:00,93,1.73,0.0,100,0.0,4.25
6077243,montréal,2024-01-29,-2.0,08:19:00,17:55:00,82,3.43,0.0,99,0.0,3.75
6077243,montréal,2024-01-30,-10.4,08:18:00,17:57:00,79,3.47,0.0,91,0.0,4.5
6077243,montréal,2024-01-31,-6.2,08:16:00,17:58:00,87,1.83,0.0,96,0.0,4.25
6077243,montréal,2024-02-01,1.3,08:15:00,18:00:00,92,3.61,3.0,100,0.03,1.25
6077243,montréal,2024-02-02,-2.3,08:14:00,18:01:00,86,3.19,0.0,75,0.0,3.75
6077243,montréal,2024-02-03,-8.4,08:13:00,18:02:00,82,1.9,0.1,50,0.0,3.75
6077243,montréal,2024-02-04,-9.3,08:12:00,18:04:00,89,1.7,0.0,46,0.0,5.25
6077243,montréal,2024-02-05,-7.9,08:10:00,18:05:00,78,2.01,0.0,2,0.0,6.0
6077243,montréal,2024-02-06,-7.4,08:09:00,18:07:00,76,2.26,0.0,23,0.0,6.0
6077243,montréal,2024-02-07,-8.0,08:08:00,18:08:00,87,1.39,0.0,72,0.02,5.0
6077243,montréal,2024-02-08,-2.6,08:06:00,18:10:00,83,1.95,0.0,52,0.0,5.5
6077243,montréal,2024-02-09,2.6,08:05:00,18:11:00,78,3.56,0.7,84,0.0,4.25
6077243,montréal,2024-02-10,4.1,08:03:00,18:13:00,87,3.38,0.8,49,0.0,4.5
6077243,montréal,2024-02-11,1.8,08:02:00,18:14:00,81,4.87,0.2,92,0.0,3.5
6077243,montréal,2024-02-12,-0.6,08:01:00,18:16:00,86,2.73,0.0,80,0.02,4.5
6077243,montréal,2024-02-13,-4.1,07:59:00,18:17:00,82,2.34,0.0,73,0.01,5.0
6077243,montréal,2024-02-14,-8.7,07:57:00,18:19:00,62,6.53,0.1,48,0.11,5.0
6077243,montréal,2024-02-15,-7.9,07:56:00,18:20:00,65,2.6,0.0,64,0.1,6.5
6077243,montréal,2024-02-16,-5.1,07:54:00,18:22:00,76,4.3,0.0,99,0.31,4.75
6077243,montréal,2024-02-17,-10.1,07:53:00,18:23:00,72,3.74,0.0,52,0.0,5.75
6077243,montréal,2024-02-18,-7.5,07:51:00,18:24:00,77,4.6,0.0,94,0.28,4.75
6077243,montréal,2024-02-19,-10.4,07:50:00,18:26:00,65,4.66,0.0,32,0.0,7.0
6077243,montréal,2024-02-20,-12.3,07:48:00,18:27:00,73,1.76,0.0,58,0.0,6.25
6077243,montréal,2024-02-21,-5.2,07:46:00,18:29:00,72,3.44,0.0,49,0.0,6.25
6077243,montréal,2024-02-22,0.6,07:45:00,18:30:00,80,3.97,0.0,85,0.04,4.0
6077243,montréal,2024-02-23,1.5,07:43:00,18:31:00,85,3.36,0.1,95,0.0,3.5
6077243,montréal,2024-02-24,-13.2,07:41:00,18:33:00,57,3.83,0.0,9,0.0,7.0
6077243,montréal,2024-02-25,-6.4,07:40:00,18:34:00,60,2.86,0.0,50,0.0,7.0
6077243,montréal,2024-02-26,0.1,07:38:00,18:36:00,71,3.54,0.1,68,0.11,4.25
6077243,montréal,2024-02-27,4.5,07:36:00,18:37:00,67,5.24,0.0,79,0.05,5.0
6077243,montréal,2024-02-28,8.0,07:35:00,18:39:00,90,7.51,7.6,98,0.04,1.5
6077243,montréal,2024-02-29,-10.7,07:33:00,18:40:00,40,8.07,0.0,33,0.01,6.0
6077243,montréal,2024-03-01,-6.2,07:31:00,18:41:00,51,2.99,0.0,25,0.0,7.5
6077243,montréal,2024-03-02,0.5,07:29:00,18:43:00,80,2.94,2.3,79,0.0,3.5
6077243,montréal,2024-03-03,2.7,07:27:00,18:44:00,93,1.94,0.3,70,0.0,4.5
6077243,montréal,2024-03-04,3.7,07:25:00,18:45:00,90,3.44,0.0,84,0.0,4.5
6077243,montréal,2024-03-05,6.7,07:24:00,18:47:00,85,5.07,0.0,79,0.0,4.0
6077243,montréal,2024-03-06,3.2,07:22:00,18:48:00,93,4.53,7.6,100,0.0,2.5
6077243,montréal,2024-03-07,3.5,07:20:00,18:50:00,54,5.62,0.0,63,0.0,6.0
6077243,montréal,2024-03-08,0.4,07:18:00,18:51:00,62,3.63,0.0,26,0.0,7.0
6077243,montréal,2024-03-09,3.0,07:16:00,18:52:00,66,6.11,5.5,99,0.0,3.5
6077243,montréal,2024-03-10,0.5,07:14:00,18:54:00,95,4.36,7.0,100,1.83,2.0
6077243,montréal,2024-03-11,-1.3,07:12:00,18:55:00,62,7.21,0.0,70,0.09,5.5
6077243,montréal,2024-03-12,0.8,07:11:00,18:56:00,51,4.71,0.0,10,0.0,7.0
6077243,montréal,2024-03-13,0.5,07:09:00,18:58:00,73,3.02,0.3,58,0.12,4.25
6077243,montréal,2024-03-14,4.3,07:07:00,18:59:00,74,2.24,0.0,83,0.0,5.75
6077243,montréal,2024-03-15,4.6,07:05:00,19:00:00,79,2.82,4.5,77,0.0,3.75
6077243,montréal,2024-03-16,2.1,07:03:00,19:02:00,86,1.83,0.6,92,0.0,4.0
6077243,montréal,2024-03-17,3.8,07:01:00,19:03:00,82,4.73,6.1,73,0.01,2.5
6077243,montréal,2024-03-18,1.4,06:59:00,19:04:00,78,5.77,1.0,84,0.09,2.75
6077243,montréal,2024-03-19,-1.3,06:57:00,19:06:00,62,4.55,0.0,95,0.04,5.5
6077243,montréal,2024-03-20,1.1,06:56:00,19:07:00,65,5.06,0.0,76,0.23,5.0
6077243,montréal,2024-03-21,-5.3,06:54:00,19:08:00,45,7.83,0.0,38,0.0,6.5
6077243,montréal,2024-03-22,-7.2,06:52:00,19:09:00,39,3.93,0.0,67,0.0,6.5
6077243,montréal,2024-03-23,-5.3,06:50:00,19:11:00,66,4.34,0.0,88,0.6,5.5
6077243,montréal,2024-03-24,-3.7,06:48:00,19:12:00,54,2.53,0.0,3,0.0,7.5
6077243,montréal,2024-03-25,-0.3,06:46:00,19:13:00,57,2.9,0.0,9,0.0,7.5
6077243,montréal,2024-03-26,4.9,06:44:00,19:15:00,56,3.38,0.0,72,0.0,6.5
6077243,montréal,2024-03-27,7.4,06:42:00,19:16:00,82,4.15,3.3,65,0.0,3.0
6077243,montréal,2024-03-28,6.0,06:40:00,19:17:00,68,3.58,0.0,97,0.0,6.0
6077243,montréal,2024-03-29,3.6,06:38:00,19:19:00,58,4.48,0.0,77,0.0,6.0
6077243,montréal,2024-03-30,1.6,06:36:00,19:20:00,47,5.73,0.0,55,0.0,6.0
6077243,montréal,2024-03-31,3.5,06:35:00,19:21:00,49,3.81,0.0,55,0.0,6.5
6077243,montréal,2024-04-01,3.1,06:33:00,19:22:00,75,2.56,0.0,59,0.0,6.25
6077243,montréal,2024-04-02,3.1,06:31:00,19:24:00,70,4.19,0.0,64,0.0,5.75
6077243,montréal,2024-04-03,4.9,06:29:00,19:25:00,58,6.4,4.2,97,0.07,3.0
6077243,montréal,2024-04-04,-0.0,06:27:00,19:26:00,89,8.02,0.3,100,2.56,2.5
6077243,montréal,2024-04-05,1.8,06:25:00,19:28:00,89,5.09,2.2,100,0.27,2.0
6077243,montréal,2024-04-06,3.3,06:23:00,19:29:00,73,4.03,0.2,87,0.0,4.25
6077243,montréal,2024-04-07,4.4,06:22:00,19:30:00,72,1.91,0.0,1,0.0,6.75
6077243,montréal,2024-04-08,8.4,06:20:00,19:32:00,61,3.32,0.0,38,0.0,7.0
6077243,montréal,2024-04-09,9.0,06:18:00,19:33:00,55,2.85,0.0,56,0.0,7.0
6077243,montréal,2024-04-10,9.9,06:16:00,19:34:00,74,3.05,17.8,90,0.0,3.25
6077243,montréal,2024-04-11,10.7,06:14:00,19:35:00,90,3.81,6.7,97,0.0,2.5
6077243,montréal,2024-04-12,14.5,06:12:00,19:37:00,83,6.11,22.0,88,0.0,2.0
6077243,montréal,2024-04-13,6.5,06:11:00,19:38:00,86,5.71,4.6,96,0.0,2.0
6077243,montréal,2024-04-14,6.2,06:09:00,19:39:00,82,3.79,2.2,70,0.0,3.5
6077243,montréal,2024-04-15,8.7,06:07:00,19:41:00,69,3.36,0.1,75,0.0,5.0
6077243,montréal,2024-04-16,6.9,06:05:00,19:42:00,63,3.99,0.1,35,0.0,6.0
6077243,montréal,2024-04-17,5.3,06:03:00,19:43:00,60,2.91,0.0,83,0.0,6.5
6077243,montréal,2024-04-18,6.8,06:02:00,19:44:00,73,5.34,7.3,89,0.0,2.75
6077243,montréal,2024-04-19,9.0,06:00:00,19:46:00,83,5.78,3.9,96,0.0,2.0
6077243,montréal,2024-04-20,7.8,05:58:00,19:47:00,59,5.34,0.2,60,0.0,5.0
6077243,montréal,2024-04-21,5.7,05:57:00,19:48:00,60,6.34,1.1,60,0.0,4.5
6077243,montréal,2024-04-22,3.0,05:55:00,19:50:00,48,4.62,0.1,18,0.0,6.0
6077243,montréal,2024-04-23,10.6,05:53:00,19:51:00,51,4.05,0.0,67,0.0,6.5
6077243,montréal,2024-04-24,5.2,05:52:00,19:52:00,68,4.59,13.8,63,0.03,4.0
6077243,montréal,2024-04-25,2.1,05:50:00,19:53:00,47,2.53,0.0,16,0.0,7.5
6077243,montréal,2024-04-26,6.0,05:49:00,19:55:00,54,1.87,0.0,1,0.0,7.5
6077243,montréal,2024-04-27,10.4,05:47:00,19:56:00,57,4.33,0.9,79,0.0,5.0
6077243,montréal,2024-04-28,13.8,05:45:00,19:57:00,79,4.01,2.4,93,0.0,3.75
6077243,montréal,2024-04-29,8.3,05:44:00,19:59:00,63,3.2,0.0,79,0.0,6.0
6077243,montréal,2024-04-30,6.7,05:42:00,20:00:00,86,5.26,10.2,100,0.0,2.0
6077243,montréal,2024-05-01,8.7,05:41:00,20:01:00,79,1.88,0.7,52,0.0,5.25
6077243,montréal,2024-05-02,11.9,05:39:00,20:02:00,82,3.27,7.6,75,0.0,2.5
6077243,montréal,2024-05-03,12.2,05:38:00,20:04:00,74,3.09,0.2,89,0.0,4.25
6077243,montréal,2024-05-04,14.9,05:36:00,20:05:00,72,3.47,0.5,92,0.0,4.25
6077243,montréal,2024-05-05,11.1,05:35:00,20:06:00,86,5.78,12.3,98,0.0,2.0
6077243,montréal,2024-05-06,14.8,05:34:00,20:07:00,75,3.49,1.9,66,0.0,4.25
6077243,montréal,2024-05-07,14.1,05:32:00,20:09:00,55,2.75,0.0,42,0.0,7.5
6077243,montréal,2024-05-08,10.2,05:31:00,20:10:00,76,5.52,9.2,94,0.0,2.75
6077243,montréal,2024-05-09,10.6,05:30:00,20:11:00,75,3.04,0.2,66,0.0,4.75
6077243,montréal,2024-05-10,11.1,05:28:00,20:12:00,61,3.05,0.0,81,0.0,6.0
6077243,montréal,2024-05-11,12.0,05:27:00,20:14:00,61,2.23,0.1,36,0.0,6.5
6077243,montréal,2024-05-12,12.3,05:26:00,20:15:00,74,2.29,0.4,86,0.0,4.75
6077243,montréal,2024-05-13,14.0,05:25:00,20:16:00,74,3.86,2.4,67,0.0,4.25
